index,gamma,source
3267,3796.139177933,sage_odlyzko_zeta
3268,3797.854055844,sage_odlyzko_zeta
3269,3799.298497077,sage_odlyzko_zeta
3270,3800.132426403,sage_odlyzko_zeta
3271,3800.877635579,sage_odlyzko_zeta
3272,3801.590617176,sage_odlyzko_zeta
3273,3802.640239734,sage_odlyzko_zeta
3274,3803.829200466,sage_odlyzko_zeta
3275,3804.790840394,sage_odlyzko_zeta
3276,3805.434646755,sage_odlyzko_zeta
3277,3806.297896755,sage_odlyzko_zeta
3278,3808.093049896,sage_odlyzko_zeta
3279,3808.459507837,sage_odlyzko_zeta
3280,3809.874248313,sage_odlyzko_zeta
3281,3811.184712333,sage_odlyzko_zeta
3282,3811.428221765,sage_odlyzko_zeta
3283,3812.544754399,sage_odlyzko_zeta
3284,3812.978308902,sage_odlyzko_zeta
3285,3814.327017462,sage_odlyzko_zeta
3286,3815.531819858,sage_odlyzko_zeta
3287,3816.602598128,sage_odlyzko_zeta
3288,3817.768707914,sage_odlyzko_zeta
3289,3818.505533966,sage_odlyzko_zeta
3290,3819.414498548,sage_odlyzko_zeta
3291,3820.438313369,sage_odlyzko_zeta
3292,3821.438059665,sage_odlyzko_zeta
3293,3822.371913386,sage_odlyzko_zeta
3294,3823.148110408,sage_odlyzko_zeta
3295,3824.418553125,sage_odlyzko_zeta
3296,3824.541037159,sage_odlyzko_zeta
3297,3826.947627238,sage_odlyzko_zeta
3298,3827.576335686,sage_odlyzko_zeta
3299,3828.33952052,sage_odlyzko_zeta
3300,3829.144810487,sage_odlyzko_zeta
3301,3830.161823923,sage_odlyzko_zeta
3302,3831.03467912,sage_odlyzko_zeta
3303,3831.932487128,sage_odlyzko_zeta
3304,3832.941548849,sage_odlyzko_zeta
3305,3834.353094561,sage_odlyzko_zeta
3306,3835.220398724,sage_odlyzko_zeta
3307,3836.022881981,sage_odlyzko_zeta
3308,3837.238847223,sage_odlyzko_zeta
3309,3838.084058667,sage_odlyzko_zeta
3310,3839.426268466,sage_odlyzko_zeta
3311,3839.974002766,sage_odlyzko_zeta
3312,3840.504678748,sage_odlyzko_zeta
3313,3841.682344812,sage_odlyzko_zeta
3314,3842.678532636,sage_odlyzko_zeta
3315,3844.403553213,sage_odlyzko_zeta
3316,3844.897010964,sage_odlyzko_zeta
3317,3846.487475476,sage_odlyzko_zeta
3318,3846.747301185,sage_odlyzko_zeta
3319,3847.681749671,sage_odlyzko_zeta
3320,3848.415301006,sage_odlyzko_zeta
3321,3850.170201815,sage_odlyzko_zeta
3322,3850.603920438,sage_odlyzko_zeta
3323,3851.410102462,sage_odlyzko_zeta
3324,3852.703102475,sage_odlyzko_zeta
3325,3853.860293846,sage_odlyzko_zeta
3326,3854.902586333,sage_odlyzko_zeta
3327,3855.955254473,sage_odlyzko_zeta
3328,3856.703867396,sage_odlyzko_zeta
3329,3857.610583015,sage_odlyzko_zeta
3330,3858.448586237,sage_odlyzko_zeta
3331,3859.285738177,sage_odlyzko_zeta
3332,3860.093008505,sage_odlyzko_zeta
3333,3861.852719325,sage_odlyzko_zeta
3334,3862.983783667,sage_odlyzko_zeta
3335,3863.65828602,sage_odlyzko_zeta
3336,3864.150190996,sage_odlyzko_zeta
3337,3865.565077205,sage_odlyzko_zeta
3338,3866.822404111,sage_odlyzko_zeta
3339,3866.972328125,sage_odlyzko_zeta
3340,3868.412859074,sage_odlyzko_zeta
3341,3869.144666921,sage_odlyzko_zeta
3342,3870.114034539,sage_odlyzko_zeta
3343,3871.291750189,sage_odlyzko_zeta
3344,3872.666546573,sage_odlyzko_zeta
3345,3873.810208381,sage_odlyzko_zeta
3346,3874.229614846,sage_odlyzko_zeta
3347,3875.105197585,sage_odlyzko_zeta
3348,3876.17374069,sage_odlyzko_zeta
3349,3876.657964937,sage_odlyzko_zeta
3350,3878.256174941,sage_odlyzko_zeta
3351,3879.11033871,sage_odlyzko_zeta
3352,3880.082213598,sage_odlyzko_zeta
3353,3881.540350514,sage_odlyzko_zeta
3354,3882.116845258,sage_odlyzko_zeta
3355,3882.89999255,sage_odlyzko_zeta
3356,3884.209799208,sage_odlyzko_zeta
3357,3885.109963086,sage_odlyzko_zeta
3358,3886.225209766,sage_odlyzko_zeta
3359,3886.451289791,sage_odlyzko_zeta
3360,3887.35201376,sage_odlyzko_zeta
3361,3889.155346344,sage_odlyzko_zeta
3362,3890.309181969,sage_odlyzko_zeta
3363,3891.086883003,sage_odlyzko_zeta
3364,3891.929936986,sage_odlyzko_zeta
3365,3893.001131077,sage_odlyzko_zeta
3366,3893.407062083,sage_odlyzko_zeta
3367,3894.783730291,sage_odlyzko_zeta
3368,3895.567931274,sage_odlyzko_zeta
3369,3896.642632278,sage_odlyzko_zeta
3370,3897.87075029,sage_odlyzko_zeta
3371,3898.651961795,sage_odlyzko_zeta
3372,3899.623743454,sage_odlyzko_zeta
3373,3901.00776461,sage_odlyzko_zeta
3374,3902.077427042,sage_odlyzko_zeta
3375,3902.411160511,sage_odlyzko_zeta
3376,3903.351543071,sage_odlyzko_zeta
3377,3904.379191304,sage_odlyzko_zeta
3378,3905.344851666,sage_odlyzko_zeta
3379,3906.119319112,sage_odlyzko_zeta
3380,3908.188165438,sage_odlyzko_zeta
3381,3908.606362666,sage_odlyzko_zeta
3382,3909.465847404,sage_odlyzko_zeta
3383,3910.632716857,sage_odlyzko_zeta
3384,3910.911438236,sage_odlyzko_zeta
3385,3912.642948599,sage_odlyzko_zeta
3386,3913.259137862,sage_odlyzko_zeta
3387,3914.219923269,sage_odlyzko_zeta
3388,3914.949001245,sage_odlyzko_zeta
3389,3916.17653856,sage_odlyzko_zeta
3390,3917.658165954,sage_odlyzko_zeta
3391,3918.443052988,sage_odlyzko_zeta
3392,3919.222740961,sage_odlyzko_zeta
3393,3920.540431095,sage_odlyzko_zeta
3394,3921.152570242,sage_odlyzko_zeta
3395,3921.652560349,sage_odlyzko_zeta
3396,3922.665203224,sage_odlyzko_zeta
3397,3924.193310525,sage_odlyzko_zeta
3398,3925.247119257,sage_odlyzko_zeta
3399,3926.176083584,sage_odlyzko_zeta
3400,3927.08051737,sage_odlyzko_zeta
3401,3928.142218295,sage_odlyzko_zeta
3402,3928.886559207,sage_odlyzko_zeta
3403,3930.09928128,sage_odlyzko_zeta
3404,3930.891086382,sage_odlyzko_zeta
3405,3931.74521736,sage_odlyzko_zeta
3406,3932.624568087,sage_odlyzko_zeta
3407,3933.516881842,sage_odlyzko_zeta
3408,3934.93834781,sage_odlyzko_zeta
3409,3936.44328612,sage_odlyzko_zeta
3410,3936.974234314,sage_odlyzko_zeta
3411,3937.905380853,sage_odlyzko_zeta
3412,3938.214616538,sage_odlyzko_zeta
3413,3939.775186812,sage_odlyzko_zeta
3414,3940.434637597,sage_odlyzko_zeta
3415,3941.630029648,sage_odlyzko_zeta
3416,3942.352722188,sage_odlyzko_zeta
3417,3944.030362807,sage_odlyzko_zeta
3418,3944.650915652,sage_odlyzko_zeta
3419,3945.333063668,sage_odlyzko_zeta
3420,3946.878983573,sage_odlyzko_zeta
3421,3947.703864075,sage_odlyzko_zeta
3422,3948.4341922,sage_odlyzko_zeta
3423,3949.313705822,sage_odlyzko_zeta
3424,3950.132375511,sage_odlyzko_zeta
3425,3950.85946644,sage_odlyzko_zeta
3426,3952.942870157,sage_odlyzko_zeta
3427,3953.356526591,sage_odlyzko_zeta
3428,3954.778621167,sage_odlyzko_zeta
3429,3955.176546373,sage_odlyzko_zeta
3430,3956.420217192,sage_odlyzko_zeta
3431,3957.019901777,sage_odlyzko_zeta
3432,3957.954717946,sage_odlyzko_zeta
3433,3959.470755507,sage_odlyzko_zeta
3434,3960.071028757,sage_odlyzko_zeta
3435,3960.770534614,sage_odlyzko_zeta
3436,3962.168461927,sage_odlyzko_zeta
3437,3963.470348861,sage_odlyzko_zeta
3438,3964.312649523,sage_odlyzko_zeta
3439,3965.132707099,sage_odlyzko_zeta
3440,3966.138714994,sage_odlyzko_zeta
3441,3966.753894106,sage_odlyzko_zeta
3442,3967.818761421,sage_odlyzko_zeta
3443,3968.484653608,sage_odlyzko_zeta
3444,3969.91460022,sage_odlyzko_zeta
3445,3971.318070212,sage_odlyzko_zeta
3446,3972.115760265,sage_odlyzko_zeta
3447,3973.010681504,sage_odlyzko_zeta
3448,3973.457014784,sage_odlyzko_zeta
3449,3974.893413368,sage_odlyzko_zeta
3450,3976.066183196,sage_odlyzko_zeta
3451,3976.731418901,sage_odlyzko_zeta
3452,3977.113908695,sage_odlyzko_zeta
3453,3978.686119981,sage_odlyzko_zeta
3454,3979.497341176,sage_odlyzko_zeta
3455,3980.844099782,sage_odlyzko_zeta
3456,3982.048502087,sage_odlyzko_zeta
3457,3982.764068117,sage_odlyzko_zeta
3458,3983.749795369,sage_odlyzko_zeta
3459,3984.227435181,sage_odlyzko_zeta
3460,3985.098725244,sage_odlyzko_zeta
3461,3986.516179038,sage_odlyzko_zeta
3462,3987.230709155,sage_odlyzko_zeta
3463,3988.719449263,sage_odlyzko_zeta
3464,3989.352175809,sage_odlyzko_zeta
3465,3990.481409607,sage_odlyzko_zeta
3466,3991.570890985,sage_odlyzko_zeta
3467,3992.3311051,sage_odlyzko_zeta
3468,3993.293163732,sage_odlyzko_zeta
3469,3994.395873998,sage_odlyzko_zeta
3470,3995.168459723,sage_odlyzko_zeta
3471,3995.797813413,sage_odlyzko_zeta
3472,3996.689040235,sage_odlyzko_zeta
3473,3998.8092923,sage_odlyzko_zeta
3474,3999.519248285,sage_odlyzko_zeta
3475,4000.017285177,sage_odlyzko_zeta
3476,4001.144258635,sage_odlyzko_zeta
3477,4002.112349428,sage_odlyzko_zeta
3478,4002.695719415,sage_odlyzko_zeta
3479,4004.022451396,sage_odlyzko_zeta
3480,4004.806731029,sage_odlyzko_zeta
3481,4005.876737437,sage_odlyzko_zeta
3482,4006.931920818,sage_odlyzko_zeta
3483,4008.142030891,sage_odlyzko_zeta
3484,4008.689596253,sage_odlyzko_zeta
3485,4010.361019024,sage_odlyzko_zeta
3486,4010.98331128,sage_odlyzko_zeta
3487,4011.663881542,sage_odlyzko_zeta
3488,4012.568916001,sage_odlyzko_zeta
3489,4013.233688804,sage_odlyzko_zeta
3490,4014.657294818,sage_odlyzko_zeta
3491,4015.657651052,sage_odlyzko_zeta
3492,4016.96893801,sage_odlyzko_zeta
3493,4018.02926846,sage_odlyzko_zeta
3494,4018.7769516,sage_odlyzko_zeta
3495,4019.106065041,sage_odlyzko_zeta
3496,4020.570773104,sage_odlyzko_zeta
3497,4021.628014218,sage_odlyzko_zeta
3498,4022.380106439,sage_odlyzko_zeta
3499,4023.428504974,sage_odlyzko_zeta
3500,4023.905151399,sage_odlyzko_zeta
3501,4025.583199027,sage_odlyzko_zeta
3502,4026.602759102,sage_odlyzko_zeta
3503,4027.866297572,sage_odlyzko_zeta
3504,4028.24717292,sage_odlyzko_zeta
3505,4029.195557081,sage_odlyzko_zeta
3506,4030.383280199,sage_odlyzko_zeta
3507,4030.916107786,sage_odlyzko_zeta
3508,4031.654311716,sage_odlyzko_zeta
3509,4033.374476877,sage_odlyzko_zeta
3510,4034.520820162,sage_odlyzko_zeta
3511,4035.10559903,sage_odlyzko_zeta
3512,4036.079389602,sage_odlyzko_zeta
3513,4037.126014571,sage_odlyzko_zeta
3514,4038.290698859,sage_odlyzko_zeta
3515,4038.948310434,sage_odlyzko_zeta
3516,4039.857819222,sage_odlyzko_zeta
3517,4040.940563222,sage_odlyzko_zeta
3518,4041.464677645,sage_odlyzko_zeta
3519,4042.702480396,sage_odlyzko_zeta
3520,4044.322287003,sage_odlyzko_zeta
3521,4045.055147387,sage_odlyzko_zeta
3522,4046.214784829,sage_odlyzko_zeta
3523,4046.738210817,sage_odlyzko_zeta
3524,4047.468044326,sage_odlyzko_zeta
3525,4048.380709828,sage_odlyzko_zeta
3526,4049.973704686,sage_odlyzko_zeta
3527,4050.431390624,sage_odlyzko_zeta
3528,4051.384379551,sage_odlyzko_zeta
3529,4052.997625981,sage_odlyzko_zeta
3530,4053.566272078,sage_odlyzko_zeta
3531,4054.690712871,sage_odlyzko_zeta
3532,4055.477852502,sage_odlyzko_zeta
3533,4056.996361902,sage_odlyzko_zeta
3534,4057.428904233,sage_odlyzko_zeta
3535,4057.993493539,sage_odlyzko_zeta
3536,4059.08542829,sage_odlyzko_zeta
3537,4060.048996007,sage_odlyzko_zeta
3538,4061.74393305,sage_odlyzko_zeta
3539,4062.850288693,sage_odlyzko_zeta
3540,4063.157725455,sage_odlyzko_zeta
3541,4064.358380196,sage_odlyzko_zeta
3542,4065.178475193,sage_odlyzko_zeta
3543,4066.109592651,sage_odlyzko_zeta
3544,4067.074106869,sage_odlyzko_zeta
3545,4068.083223826,sage_odlyzko_zeta
3546,4068.969297626,sage_odlyzko_zeta
3547,4070.28191257,sage_odlyzko_zeta
3548,4070.60367765,sage_odlyzko_zeta
3549,4072.705128706,sage_odlyzko_zeta
3550,4073.126450172,sage_odlyzko_zeta
3551,4074.087681133,sage_odlyzko_zeta
3552,4074.817064511,sage_odlyzko_zeta
3553,4075.74134667,sage_odlyzko_zeta
3554,4076.719781864,sage_odlyzko_zeta
3555,4077.413345484,sage_odlyzko_zeta
3556,4078.92277136,sage_odlyzko_zeta
3557,4080.108304481,sage_odlyzko_zeta
3558,4081.066083421,sage_odlyzko_zeta
3559,4081.698568432,sage_odlyzko_zeta
3560,4082.588348141,sage_odlyzko_zeta
3561,4083.63004286,sage_odlyzko_zeta
3562,4084.942883203,sage_odlyzko_zeta
3563,4085.515370585,sage_odlyzko_zeta
3564,4086.379221075,sage_odlyzko_zeta
3565,4086.967478975,sage_odlyzko_zeta
3566,4088.781881483,sage_odlyzko_zeta
3567,4089.73028564,sage_odlyzko_zeta
3568,4090.59126591,sage_odlyzko_zeta
3569,4091.910846159,sage_odlyzko_zeta
3570,4092.297206465,sage_odlyzko_zeta
3571,4093.248362229,sage_odlyzko_zeta
3572,4093.905911945,sage_odlyzko_zeta
3573,4095.137930751,sage_odlyzko_zeta
3574,4096.510847297,sage_odlyzko_zeta
3575,4097.06368446,sage_odlyzko_zeta
3576,4098.475186448,sage_odlyzko_zeta
3577,4099.244845294,sage_odlyzko_zeta
3578,4100.107534131,sage_odlyzko_zeta
3579,4101.578447922,sage_odlyzko_zeta
3580,4102.037362535,sage_odlyzko_zeta
3581,4102.825941826,sage_odlyzko_zeta
3582,4104.141331202,sage_odlyzko_zeta
3583,4104.61309858,sage_odlyzko_zeta
3584,4105.512852569,sage_odlyzko_zeta
3585,4107.327219356,sage_odlyzko_zeta
3586,4108.62423343,sage_odlyzko_zeta
3587,4108.852443161,sage_odlyzko_zeta
3588,4109.710931286,sage_odlyzko_zeta
3589,4110.634319887,sage_odlyzko_zeta
3590,4111.859845445,sage_odlyzko_zeta
3591,4112.667206019,sage_odlyzko_zeta
3592,4113.485989227,sage_odlyzko_zeta
3593,4114.687567837,sage_odlyzko_zeta
3594,4115.615773798,sage_odlyzko_zeta
3595,4116.813980891,sage_odlyzko_zeta
3596,4117.600710742,sage_odlyzko_zeta
3597,4118.974352669,sage_odlyzko_zeta
3598,4119.596332883,sage_odlyzko_zeta
3599,4120.634210584,sage_odlyzko_zeta
3600,4121.348656802,sage_odlyzko_zeta
3601,4121.794658787,sage_odlyzko_zeta
3602,4123.24008667,sage_odlyzko_zeta
3603,4124.64882938,sage_odlyzko_zeta
3604,4125.592128453,sage_odlyzko_zeta
3605,4126.37806388,sage_odlyzko_zeta
3606,4127.593370807,sage_odlyzko_zeta
3607,4128.2981667,sage_odlyzko_zeta
3608,4128.777675203,sage_odlyzko_zeta
3609,4130.46676378,sage_odlyzko_zeta
3610,4131.1369799,sage_odlyzko_zeta
3611,4131.928002433,sage_odlyzko_zeta
3612,4132.724451309,sage_odlyzko_zeta
3613,4134.050648827,sage_odlyzko_zeta
3614,4135.44176002,sage_odlyzko_zeta
3615,4136.396688873,sage_odlyzko_zeta
3616,4136.974853483,sage_odlyzko_zeta
3617,4137.96294138,sage_odlyzko_zeta
3618,4138.838339556,sage_odlyzko_zeta
3619,4139.464099155,sage_odlyzko_zeta
3620,4140.892830116,sage_odlyzko_zeta
3621,4141.37377532,sage_odlyzko_zeta
3622,4143.347062502,sage_odlyzko_zeta
3623,4143.897624856,sage_odlyzko_zeta
3624,4144.603298798,sage_odlyzko_zeta
3625,4145.564792569,sage_odlyzko_zeta
3626,4147.07192228,sage_odlyzko_zeta
3627,4147.595069547,sage_odlyzko_zeta
3628,4148.652520779,sage_odlyzko_zeta
3629,4149.069451051,sage_odlyzko_zeta
3630,4150.445097953,sage_odlyzko_zeta
3631,4151.14685151,sage_odlyzko_zeta
3632,4152.768725266,sage_odlyzko_zeta
3633,4153.839146745,sage_odlyzko_zeta
3634,4154.630899006,sage_odlyzko_zeta
3635,4155.334787262,sage_odlyzko_zeta
3636,4156.296304964,sage_odlyzko_zeta
3637,4156.913907992,sage_odlyzko_zeta
3638,4158.129334414,sage_odlyzko_zeta
3639,4159.480461699,sage_odlyzko_zeta
3640,4159.92166584,sage_odlyzko_zeta
3641,4161.096281182,sage_odlyzko_zeta
3642,4162.377914596,sage_odlyzko_zeta
3643,4163.278853051,sage_odlyzko_zeta
3644,4164.135351441,sage_odlyzko_zeta
3645,4165.139162956,sage_odlyzko_zeta
3646,4166.078428062,sage_odlyzko_zeta
3647,4166.984173408,sage_odlyzko_zeta
3648,4167.509875344,sage_odlyzko_zeta
3649,4168.303453626,sage_odlyzko_zeta
3650,4170.482806111,sage_odlyzko_zeta
3651,4170.875114381,sage_odlyzko_zeta
3652,4172.130758052,sage_odlyzko_zeta
3653,4172.876966852,sage_odlyzko_zeta
3654,4173.416864023,sage_odlyzko_zeta
3655,4174.873181875,sage_odlyzko_zeta
3656,4175.512052253,sage_odlyzko_zeta
3657,4176.643071922,sage_odlyzko_zeta
3658,4177.322188622,sage_odlyzko_zeta
3659,4178.530304183,sage_odlyzko_zeta
3660,4179.574699432,sage_odlyzko_zeta
3661,4180.503181765,sage_odlyzko_zeta
3662,4181.922493184,sage_odlyzko_zeta
3663,4182.850792879,sage_odlyzko_zeta
3664,4183.377504372,sage_odlyzko_zeta
3665,4183.846344459,sage_odlyzko_zeta
3666,4185.312727675,sage_odlyzko_zeta
3667,4185.957936687,sage_odlyzko_zeta
3668,4187.200718848,sage_odlyzko_zeta
3669,4188.41997724,sage_odlyzko_zeta
3670,4189.615279793,sage_odlyzko_zeta
3671,4190.233269291,sage_odlyzko_zeta
3672,4190.985912226,sage_odlyzko_zeta
3673,4192.109712346,sage_odlyzko_zeta
3674,4193.175851164,sage_odlyzko_zeta
3675,4194.092245882,sage_odlyzko_zeta
3676,4194.899013889,sage_odlyzko_zeta
3677,4195.541351655,sage_odlyzko_zeta
3678,4196.604548356,sage_odlyzko_zeta
3679,4198.425989113,sage_odlyzko_zeta
3680,4199.33519263,sage_odlyzko_zeta
3681,4199.63300283,sage_odlyzko_zeta
3682,4200.997463467,sage_odlyzko_zeta
3683,4201.827002236,sage_odlyzko_zeta
3684,4202.416698746,sage_odlyzko_zeta
3685,4203.28081366,sage_odlyzko_zeta
3686,4204.736011073,sage_odlyzko_zeta
3687,4205.627365267,sage_odlyzko_zeta
3688,4206.870191888,sage_odlyzko_zeta
3689,4207.354542106,sage_odlyzko_zeta
3690,4208.734782098,sage_odlyzko_zeta
3691,4209.64290276,sage_odlyzko_zeta
3692,4210.549793194,sage_odlyzko_zeta
3693,4211.5279807,sage_odlyzko_zeta
3694,4212.17022813,sage_odlyzko_zeta
3695,4212.967293233,sage_odlyzko_zeta
3696,4214.117686584,sage_odlyzko_zeta
3697,4215.179293282,sage_odlyzko_zeta
3698,4216.832135764,sage_odlyzko_zeta
3699,4217.495524249,sage_odlyzko_zeta
3700,4218.230788627,sage_odlyzko_zeta
3701,4219.086410356,sage_odlyzko_zeta
3702,4219.672061531,sage_odlyzko_zeta
3703,4221.30673971,sage_odlyzko_zeta
3704,4222.126671441,sage_odlyzko_zeta
3705,4222.507243705,sage_odlyzko_zeta
3706,4223.901179993,sage_odlyzko_zeta
3707,4225.282365846,sage_odlyzko_zeta
3708,4225.722307331,sage_odlyzko_zeta
3709,4227.210630502,sage_odlyzko_zeta
3710,4227.984705072,sage_odlyzko_zeta
3711,4228.980834107,sage_odlyzko_zeta
3712,4229.533411498,sage_odlyzko_zeta
3713,4230.657847975,sage_odlyzko_zeta
3714,4231.008079755,sage_odlyzko_zeta
3715,4232.660327381,sage_odlyzko_zeta
3716,4234.137260751,sage_odlyzko_zeta
3717,4234.672186486,sage_odlyzko_zeta
3718,4235.502814785,sage_odlyzko_zeta
3719,4236.708778083,sage_odlyzko_zeta
3720,4237.343105088,sage_odlyzko_zeta
3721,4238.581562429,sage_odlyzko_zeta
3722,4239.083355091,sage_odlyzko_zeta
3723,4240.609223279,sage_odlyzko_zeta
3724,4241.10402429,sage_odlyzko_zeta
3725,4241.783753083,sage_odlyzko_zeta
3726,4243.573652494,sage_odlyzko_zeta
3727,4244.575822635,sage_odlyzko_zeta
3728,4245.621059998,sage_odlyzko_zeta
3729,4246.010961504,sage_odlyzko_zeta
3730,4247.05066637,sage_odlyzko_zeta
3731,4247.882863618,sage_odlyzko_zeta
3732,4248.79822992,sage_odlyzko_zeta
3733,4249.842360551,sage_odlyzko_zeta
3734,4251.024571917,sage_odlyzko_zeta
3735,4252.063770375,sage_odlyzko_zeta
3736,4253.452157043,sage_odlyzko_zeta
3737,4253.641943496,sage_odlyzko_zeta
3738,4254.606741243,sage_odlyzko_zeta
3739,4256.253977916,sage_odlyzko_zeta
3740,4256.903916382,sage_odlyzko_zeta
3741,4257.398426071,sage_odlyzko_zeta
3742,4258.412309499,sage_odlyzko_zeta
3743,4259.219971503,sage_odlyzko_zeta
3744,4260.8287804,sage_odlyzko_zeta
3745,4261.801316154,sage_odlyzko_zeta
3746,4262.83491776,sage_odlyzko_zeta
3747,4263.85107009,sage_odlyzko_zeta
3748,4264.326484097,sage_odlyzko_zeta
3749,4265.19775353,sage_odlyzko_zeta
3750,4266.175526298,sage_odlyzko_zeta
3751,4267.375018116,sage_odlyzko_zeta
3752,4268.223032064,sage_odlyzko_zeta
3753,4269.311963383,sage_odlyzko_zeta
3754,4270.228945852,sage_odlyzko_zeta
3755,4271.219357725,sage_odlyzko_zeta
3756,4272.626546683,sage_odlyzko_zeta
3757,4273.266070376,sage_odlyzko_zeta
3758,4274.006198485,sage_odlyzko_zeta
3759,4275.106732634,sage_odlyzko_zeta
3760,4275.86364807,sage_odlyzko_zeta
3761,4276.73317634,sage_odlyzko_zeta
3762,4277.420042959,sage_odlyzko_zeta
3763,4279.548867188,sage_odlyzko_zeta
3764,4280.161625525,sage_odlyzko_zeta
3765,4280.973787693,sage_odlyzko_zeta
3766,4281.587159761,sage_odlyzko_zeta
3767,4282.943479139,sage_odlyzko_zeta
3768,4283.493728633,sage_odlyzko_zeta
3769,4284.844965402,sage_odlyzko_zeta
3770,4285.629053649,sage_odlyzko_zeta
3771,4286.158107287,sage_odlyzko_zeta
3772,4287.680518179,sage_odlyzko_zeta
3773,4288.504766274,sage_odlyzko_zeta
3774,4289.812145761,sage_odlyzko_zeta
3775,4290.683826358,sage_odlyzko_zeta
3776,4291.674919392,sage_odlyzko_zeta
3777,4292.726444975,sage_odlyzko_zeta
3778,4292.817263391,sage_odlyzko_zeta
3779,4293.81381496,sage_odlyzko_zeta
3780,4295.348211448,sage_odlyzko_zeta
3781,4296.247687554,sage_odlyzko_zeta
3782,4297.269668493,sage_odlyzko_zeta
3783,4298.66317909,sage_odlyzko_zeta
3784,4299.054947283,sage_odlyzko_zeta
3785,4300.089148378,sage_odlyzko_zeta
3786,4301.012050609,sage_odlyzko_zeta
3787,4302.145194882,sage_odlyzko_zeta
3788,4303.183384179,sage_odlyzko_zeta
3789,4303.534636903,sage_odlyzko_zeta
3790,4304.617528,sage_odlyzko_zeta
3791,4305.613823712,sage_odlyzko_zeta
3792,4307.449077599,sage_odlyzko_zeta
3793,4307.998991754,sage_odlyzko_zeta
3794,4309.172964977,sage_odlyzko_zeta
3795,4309.358615069,sage_odlyzko_zeta
3796,4310.632176097,sage_odlyzko_zeta
3797,4311.662007244,sage_odlyzko_zeta
3798,4312.226430124,sage_odlyzko_zeta
3799,4313.40137026,sage_odlyzko_zeta
3800,4314.79928316,sage_odlyzko_zeta
3801,4315.573741806,sage_odlyzko_zeta
3802,4316.464656307,sage_odlyzko_zeta
3803,4317.35619074,sage_odlyzko_zeta
3804,4318.867542854,sage_odlyzko_zeta
3805,4319.406828393,sage_odlyzko_zeta
3806,4320.162243602,sage_odlyzko_zeta
3807,4321.074891627,sage_odlyzko_zeta
3808,4322.07616519,sage_odlyzko_zeta
3809,4322.664566486,sage_odlyzko_zeta
3810,4324.546748008,sage_odlyzko_zeta
3811,4325.293085726,sage_odlyzko_zeta
3812,4326.350118585,sage_odlyzko_zeta
3813,4327.394690704,sage_odlyzko_zeta
3814,4327.700362559,sage_odlyzko_zeta
3815,4328.615769054,sage_odlyzko_zeta
3816,4330.027835915,sage_odlyzko_zeta
